"Phocaeicola_vulgatus"	"Faecalibacterium_prausnitzii"	"Bacteroides_uniformis"	"Prevotella_copri_clade_A"	"Bacteroides_stercoris"	"Phocaeicola_dorei"	"Bacteroides_ovatus"	"Bacteroides_fragilis"	"Eubacterium_rectale"	"Alistipes_putredinis"	"Bacteroides_caccae"	"Parabacteroides_distasonis"	"Bacteroides_xylanisolvens"	"Roseburia_faecis"	"Bacteroides_thetaiotaomicron"	"Roseburia_intestinalis"	"Phocaeicola_massiliensis"	"Alistipes_onderdonkii"	"Parabacteroides_merdae"	"Akkermansia_muciniphila"	"Escherichia_coli"	"Bacteroides_eggerthii"	"Sutterella_wadsworthensis"	"Dialister_invisus"	"Bacteroides_faecis"	"Bacteroides_cellulosilyticus"	"Lachnospira_eligens"	"Faecalibacterium_SGB15346"	"Eubacterium_siraeum"	"Barnesiella_intestinihominis"	"Alistipes_finegoldii"	"Phascolarctobacterium_faecium"	"Prevotella_sp_885"	"Flavonifractor_plautii"	"Lachnospira_pectinoschiza"	"Veillonella_parvula"	"Enterocloster_bolteae"	"Dysosmobacter_welbionis"	"Candidatus_Cibionibacter_quicibialis"	"Firmicutes_bacterium_AF16_15"	"Ruminococcus_bicirculans"	"Clostridium_sp_AF34_10BH"	"Odoribacter_splanchnicus"	"Alistipes_shahii"	"Ruminococcus_bromii"	"Bacteroides_finegoldii"	"Anaerostipes_hadrus"	"Prevotella_copri_clade_B"	"Roseburia_inulinivorans"	"Prevotella_marseillensis"	"Bacteroides_caecigallinarum"	"Phocaeicola_coprocola"	"Fusicatenibacter_saccharivorans"	"Ruminococcus_gnavus"	"Dysosmobacter_sp_BX15"	"Faecalibacterium_SGB15315"	"Alistipes_SGB2313"	"Ruminococcus_torques"	"Waltera_intestinalis"	"Blautia_wexlerae"	"Phocaeicola_plebeius"	"Ruminococcus_sp_BSD2780120874_150323_B10"	"Oscillibacter_sp_ER4"	"Parasutterella_excrementihominis"	"Acidaminococcus_intestini"	"Veillonella_dispar"	"Klebsiella_pneumoniae"	"GGB3746_SGB5089"	"GGB1266_SGB1699"	"Dorea_longicatena"	"GGB1543_SGB2126"	"Coprococcus_eutactus"	"Paraprevotella_clara"	"Prevotella_copri_clade_E"	"GGB3278_SGB4328"	"Roseburia_hominis"	"Prevotella_copri_clade_C"	"GGB1680_SGB2312"	"Bacteroides_ilei"	"GGB3277_SGB4327"	"Clostridium_sp_AF36_4"	"Clostridium_fessum"	"Lacrimispora_amygdalina"	"Akkermansia_sp_KLE1798"	"Bifidobacterium_longum"	"Clostridiales_bacterium"	"Clostridiaceae_bacterium"	"Clostridium_sp_AM22_11AC"	"GGB9708_SGB15234"	"Bifidobacterium_adolescentis"	"Alistipes_dispar"	"Enterocloster_clostridioformis"	"Eisenbergiella_massiliensis"	"Eubacterium_ventriosum"	"Lachnospira_sp_NSJ_43"	"Prevotella_stercorea"	"GGB9342_SGB14306"	"Hungatella_hathewayi"	"GGB781_SGB1024"	"Blautia_obeum"	"Haemophilus_parainfluenzae"	"Blautia_faecis"	"Bilophila_wadsworthia"	"Clostridium_leptum"	"Parasutterella_SGB9260"	"Clostridium_symbiosum"	"Ruthenibacterium_lactatiformans"	"Clostridium_sp_AF20_17LB"	"GGB9713_SGB15249"	"GGB51647_SGB4348"	"Roseburia_sp_AF02_12"	"GGB1549_SGB2133"	"Clostridium_sp_AT4"	"GGB6601_SGB9333"	"GGB4237_SGB5728"	"Phocaeicola_sartorii"	"Proteus_mirabilis"	"Clostridium_sp_1001270H_150608_G6"	"Alistipes_communis"	"Dysgonomonas_mossii"	"GGB33469_SGB15236"	"Vescimonas_coprocola"	"Rikenellaceae_bacterium"	"Prevotella_SGB48271"	"Bacteroides_salyersiae"	"Ruminococcus_lactaris"	"GGB3304_SGB4367"	"Bacteroides_intestinalis"	"Phascolarctobacterium_succinatutens"	"Bacteroides_mediterraneensis"	"Collinsella_aerofaciens"	"GGB33512_SGB15201"	"GGB3175_SGB4191"	"Clostridium_sp_AM49_4BH"	"Lactobacillus_acidophilus"	"GGB16040_SGB9347"	"Collinsella_SGB14861"	"Veillonella_rogosae"	"Butyrivibrio_crossotus"	"GGB9453_SGB14844"	"Lacrimispora_celerecrescens"	"Coprococcus_comes"	"Tyzzerella_nexilis"	"Oscillospiraceae_bacterium"	"Clostridiaceae_bacterium_Marseille_Q4149"	"GGB3267_SGB4317"	"GGB9480_SGB14874"	"GGB3478_SGB14857"	"Gemmiger_formicilis"	"GGB58485_SGB80143"	"GGB28645_SGB41268"
"PSM6XBTR"	0.329433119121722	0.0390125452679674	0.141794925259575	0	0.189040338273171	0.0207352097508708	0.00217719650541194	0.00200030836186337	0.0194219241552165	0.0195653217534156	0.0122590948863877	0.0230496863864459	0.0153971486170427	0.00290569363118698	0	0	0	0.00708413167155252	0.0138536803257977	0	0	0	0.0152937737758247	0.00597811418782887	0.0256128018076185	0	0.00122162726101359	0.00111223863765853	0.000028928365797215	0	0.00376524973319026	0	0	0.000444501448647536	0.000137798559657703	0	0	0.00375892489335646	0.000374202409183335	0.000129607373643437	0.00264471622361855	0.00535019238400114	0.0119747881515635	0.00802124482594404	0.00171693480012936	0.0308145159843737	0.000371402889912637	0	0.000460987506574981	0	0	0	0.000775155780286676	0	0.000730985587348993	0.000104308014308238	0	0.0000751722767131941	0.000489086385180879	0.0000382600966995426	0	0	0	0	0	0	0	0	0	0.0000345274043386113	0	0	0	0	0	0.00255025836970721	0	0	0	0	0.00020560913754795	0.000398257537731557	0.0000628336547423385	0	0	0.00096334568681695	0.000311990869834484	0.000323292632816192	0	0.0050237891742175	0	0	0	0	0	0	0	0	0	0	0	0	0.00232204570619584	0	0.0000969463154852912	0	0.000030691026078766	0.00000497692314790702	0.0112050240380204	0.00100803430924921	0.0000384674684973719	0	0	0	0	0	0	0	0.0102668740246397	0	0	0.000470630295174053	0.0011696806256573	0	0	0	0	0	0	0	0	0	0	0.00143822710384651	0	0	0	0	0	0	0	0.0000401264428800075	0	0	0.00115889729217017	0	0	0	0.00171963063350114	0	0
"PSM6XBTT"	0.272441709555975	0.0851328585025594	0.0826938245699604	0	0.115445323929745	0.0193287163071963	0.00747001008738269	0.00268670841160781	0.0432091439809233	0.0249070976180866	0.0109373441166824	0.00505205945839384	0.0215506139479747	0.0122183178262375	0	0	0	0.00528364976763808	0.007862007386981	0.000307881438802885	0	0	0.0204330901798101	0.00426784750555175	0.0392633059011297	0	0	0.00147094079569257	0.00130173098269713	0	0.00494935986091105	0	0	0.000349613338732397	0	0	0	0.0070974659390536	0.00449987252208693	0.00553643205731529	0.00865100112002334	0.00461159229585656	0.00453747470275259	0.00274952361514755	0.00540884546742662	0.0185041852531203	0.00538069817033875	0	0.000603699750282397	0	0	0	0.00864719743122768	0	0.010601967441728	0	0	0.000104873133937446	0.0018872817035831	0.000627173943992747	0	0	0.00035602527127365	0.000347439802277735	0	0	0	0	0	0.00124597977263504	0	0	0	0	0	0.00260302725810332	0	0	0	0	0.00213158720108712	0.00343701319575717	0.000579899526103846	0	0	0.00248848188694263	0.00245881311433649	0.00203866851765031	0	0.00925187527291467	0	0	0	0.0012202233656473	0.00191032119000251	0	0	0	0	0.000100091353737189	0	0.0000177143221054956	0.0033284450498468	0.000017605645282762	0.00198541687451109	0	0	0.000502630305140609	0.0179454777074494	0.0198202615764182	0.000380477556388599	0	0	0	0	0	0	0	0.0127320331672969	0	0	0.00158309527675314	0.0241207121287899	0	0	0.000593158098477285	0	0	0	0	0.000349830692377863	0	0	0.00199834941641633	0	0	0.000208876853293027	0	0	0	0.000633585876534	0.000320596627062659	0	0	0.00325986997470221	0	0	0	0.00201997610414022	0	0
"PSM6XBTX"	0.180680412021018	0.0517656645329861	0.132656214325168	0	0.0779537692577169	0.0047222323468968	0.00297906982805995	0	0.0269782980214127	0.0847579110992523	0.176866588310698	0.0197930117537197	0.00283251741675363	0.000234483858090109	0	0	0	0.00821569573080388	0.00346945258294028	0.0214666294751617	0	0	0.00593845512559758	0.00211176076070544	0.012942146191384	0	0.0000972329282393949	0.000493194830669234	0	0	0.0214677110427729	0	0	0.00142896712780744	0	0	0	0.00797569587789707	0.0011590078520727	0	0.00167307693763649	0.000811283865098667	0.0114821380731375	0.0100316477498689	0.00162981423319182	0.00288984050014282	0.00212171118272771	0	0.00060091896473646	0	0	0	0.00598647672753116	0	0	0	0	0.000785758869476312	0.00000670571918892322	0.000516015907263797	0	0	0.00159520406963608	0	0	0	0	0	0	0.0014119865163129	0	0	0	0	0	0.000234267544567885	0	0	0	0	0.000707886001475906	0.000568471936402958	0	0	0	0.00322209807027788	0.00100315395931078	0	0	0.00224803827970615	0	0	0	0	0	0	0	0.000081766511400425	0	0.000109346485483901	0	0	0.00513138937418226	0	0.000566633271464059	0	0.00243601473051823	0	0.0219815638148144	0.00123926016881756	0	0	0	0	0	0	0	0	0.0155624600428366	0	0	0.005293840829372	0.033228352775773	0	0	0	0	0	0	0	0.000600161867408678	0	0	0.000875096354154554	0	0	0	0	0	0	0.000435871747280045	0.00106804801597778	0	0	0.00621133463388233	0	0	0	0.00666624197111803	0	0
"PSM6XBTZ_P"	0.197305441233603	0.0258571514303492	0.184240521455502	0	0.135341328675525	0.0155319576796452	0.00430784067854071	0.000125078568924293	0.0272698654352534	0.0486505096319974	0.0137712767805534	0.0191851362861562	0.0104075266134135	0.000641080308232339	0.0000221098480421722	0.000265844601459459	0	0.00685794843772867	0.00969801106124112	0.000201831327127836	0	0.0000650661242383945	0.0157330520118382	0.00239512825291139	0.0249435935662448	0	0	0.00089629112563342	0	0	0.012837504198239	0	0	0	0.00396471689392432	0	0	0.00199915140297514	0.000361443372994188	0.000464938518829694	0.00302052109753286	0.000187723138377116	0.00962936524731971	0.00791669430397672	0.00437069581797489	0.0242981965733947	0.000831014431413672	0	0.000404926074143796	0	0	0	0.00253263045073557	0	0.00502872700970623	0.0000782267480730204	0	0	0	0.000167508420167128	0	0	0.00011918260944638	0	0	0	0	0	0	0.000115392349782007	0	0	0	0	0	0	0	0	0	0	0.000219098065598866	0.00071825420639859	0	0	0	0.000835120546050076	0.0000276899525480537	0.00012055131432518	0	0.00310632836493462	0	0	0	0	0	0	0	0	0	0	0	0	0.00147956997398408	0	0.000435037581477422	0	0	0.0000256895377251909	0.0292671217083964	0.00602925027610989	0	0	0	0	0	0.0000160033185829053	0	0	0.0276067774054199	0	0	0.00013781805279621	0.10151620915074	0	0	0	0	0	0	0	0.0000166350285269677	0	0	0.000486100801955774	0	0	0	0	0	0	0.000106758980546492	0.000260685636916286	0	0	0.00314875821617746	0	0	0	0.00239839208762238	0	0
"PSM6XBU2"	0.338785523209389	0.0355559347003934	0.0727973905574299	0	0.103808607319061	0.0274107620216392	0.00209957757786484	0.00228772877674591	0.100492751897991	0.0413907880801677	0.0421752671741866	0.0120864451605789	0.011701374751904	0.00653691317121315	0	0.000349482599676037	0	0.00863411822847807	0.00678417107895326	0.00414427772272269	0	0	0.0107133746516392	0.00345181116675302	0.0206409292193551	0	0	0.000640477408910423	0	0	0.00358095880984464	0	0	0.000675446299491939	0.00344954179922266	0	0	0.00376199244692594	0.00150964517303979	0.000823058342035153	0.00184705886357707	0.000790977737401373	0.00559337204392959	0.00226586032599877	0.0089431648248858	0.0295324143563903	0.00361943490479126	0	0.000843482649808429	0	0	0	0.004706358798766	0.000360623131188732	0.00364161281474709	0.0000257882673904986	0	0.00156730773892494	0.000312347494633719	0.00160103879267172	0	0	0.000476154569098166	0	0	0	0	0	0	0.0029446075237167	0	0	0	0	0	0.000730633191707607	0	0	0	0	0.000703813393621488	0.00261214518051839	0.000131210704482856	0	0.0000494103203201949	0.00376797532496054	0.00160743428298456	0.003431799471258	0	0.00376003253860426	0	0	0	0.00148705465080571	0	0	0	0	0	0.000733727783794466	0	0.000113055764239946	0.00166365270589585	0.00112086125386063	0.00045975323103781	0	0	0.000291820033790882	0.00315524609176229	0.0139075094506264	0	0	0	0	0	0	0	0	0.00582701374648751	0	0	0.0019973528859289	0.00694426464291347	0	0	0	0	0	0	0	0.00123763052860481	0	0	0	0	0	0.000346594313728301	0	0	0	0.000820582668365666	0.00150366229500519	0	0	0.00244369621792365	0	0	0	0.00379211314323804	0	0
"PSM6XBUG"	0.186042965901036	0.385934398342193	0.0781165100784436	0	0	0.00938463936610448	0.0166294758646642	0.0509975833995072	0.0580625428164862	0.00225099772821142	0	0.017222584079606	0.00546664966161077	0	0.0000122055754034069	0	0	0.0000905074447286544	0	0	0	0	0.0178853054491791	0.0000815084187956341	0.0531070792027028	0.00416737650362604	0	0.0090487791683514	0	0	0.000179359896182271	0	0	0.000868147409837258	0	0.0000545113409965716	0.00779470801419115	0.00109943272002386	0	0	0	0	0.000100230530219504	0.000584833248566646	0	0	0.0176234027634043	0	0	0	0	0	0	0	0	0.0000418920172744053	0	0	0	0.00237925970702688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043120849781122	0.00565687045116048	0	0.02966937475285	0	0.000844563755667963	0.0195259209701405	0	0	0	0	0	0	0	0	0	0	0	0.0117010093286799	0	0.00172171019143824	0.000109229556152524	0.000148225335195614	0	0.000502393896053802	0	0.00000351686070945602	0.000265316109404571	0	0	0	0.000120193886599653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000287555081537885	0	0	0	0	0	0	0	0	0	0	0.000163947771308477	0	0	0	0	0	0	0	0	0
"PSM6XBUK"	0.103698757687629	0.120931379749538	0.17249373277007	0	0	0.0085051272533635	0.0223182259518479	0.0311178454585109	0.0633332053373902	0.0443605495373759	0	0.0236085469595783	0.11445478502675	0.0186036008306327	0.000108898135749246	0	0	0.00489198462992208	0	0	0	0	0.0134553195621889	0.00483265952611839	0.113039718766501	0.0191103022309287	0	0.00263204356087965	0.000234252892759107	0	0.0079566747954249	0	0	0.00040379672537617	0.00205748399390414	0.000468912121845636	0.0000508936250096751	0.00122876105412583	0.000292460571662388	0.0000205199845348385	0	0.000434779870342141	0.0176845696420847	0.0106924357038792	0.00677992479120916	0	0.00868147721946489	0	0.00454070687486528	0	0	0	0.00154509388502429	0	0	0.00292419938029647	0	0.000667915338200836	0	0.000355036366085464	0	0	0.0125885025917147	0	0	0.00921540315369814	0	0	0	0.00147581354119874	0	0	0	0	0	0	0	0	0	0	0.00127904517464437	0.00121199968061965	0.00244106548699104	0	0.00040379672537617	0.00165551578200137	0.000341424099116808	0.000327913416230007	0	0	0	0	0.0000537379793016329	0	0	0	0	0	0	0.0024764167474768	0.00345050650839054	0.00250130484753144	0	0.00244797320455722	0	0	0	0.000266861383034767	0.000537278208934482	0	0	0	0	0	0	0	0	0	0.000540224147308295	0	0	0.00694286565850561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132577385229796	0	0	0	0	0	0	0	0	0
"PSM6XBUM"	0.159998662470849	0.0986651010507352	0.0964894753174899	0	0	0.0129048115572305	0.0214470556620096	0.0459476944545144	0.0668864482606616	0.0999402393606284	0	0.0180408419419782	0.0368109023306038	0.00112915189641652	0.0000769690936975868	0.0134263663696237	0	0.0143357230792694	0	0	0.000212251196130299	0	0.0376274883445345	0.00279117459118707	0.0647236677006691	0.00736742048124136	0.00421127985636242	0.00458847938839033	0.000503204564889125	0	0.0242368030117242	0	0	0.00102863331842206	0.0221019556062657	0.000384947414307403	0	0.00234251103971279	0.00681548581464701	0.00214718284961401	0.000741553890802978	0.00225106563965089	0.0217369895725738	0.0127075463965619	0.00280779175976019	0	0.00354557365524289	0	0.0124965185502652	0	0	0	0.00126208924500149	0.0000877753505610887	0	0.00163378370277819	0	0.000380767635709255	0	0.00015475375395091	0	0	0.035782778741279	0	0	0.00105870733516482	0	0.000021102784629669	0	0.000385762980863137	0	0	0	0	0	0.00293869019195582	0	0	0	0	0.00130837264703951	0.000977150679591221	0.0017183987329358	0	0.0000705465070711649	0.000695678272042826	0.00393551641470418	0.000355587018300905	0	0	0	0	0.0000283409378118257	0	0	0	0	0.00000519923679281603	0	0.000214799841616974	0.00117258081550947	0.000543065380300724	0.000659385560312573	0	0	0.0000457736729406832	0.000506364885292603	0.000342334061770195	0.00292003410699336	0	0	0	0	0	0	0.0000031603204034766	0	0	0.0112448277788493	0	0	0.00489910830030629	0	0	0	0	0	0	0	0	0.0000553565799705817	0	0	0	0	0	0	0	0	0	0	0.00112323903888744	0	0	0	0	0	0	0	0	0
"PSM6XBUO"	0.145551268420338	0.316981150666271	0.103329811867944	0	0	0.0185493266364935	0.0169654369865535	0.0458496641162472	0.0588686171130491	0.0305142006607135	0	0.0117937786349996	0.0347901484773383	0	0.0000282250942025346	0.00213330393818068	0	0.0012903486702337	0	0	0	0	0.0461459762870207	0.00212129544355633	0.0392271332859768	0.0093773000244378	0.0035002195912329	0.0228738216151466	0.000162987089431364	0	0.000739086921281649	0	0	0.000234627510352708	0.0139372436070931	0.0000871385635561892	0	0.00209307034935379	0.000921061801358355	0	0.000665496402942677	0	0.00407703788002652	0.00536594963637355	0.000446161761812432	0	0.00306093448873526	0	0.000717738486393914	0	0	0	0.00717122666156768	0	0	0.00998429350485159	0	0	0	0.000790918457908122	0	0	0.0187241169471369	0	0	0.000481674062154531	0	0	0	0.00117303491505735	0	0	0	0	0	0.00043702709496143	0	0	0	0	0	0.0015869687511258	0.0021525996389446	0	0.00435815981828377	0.00101825876212127	0.000106844811144868	0.00120136264596607	0	0	0	0	0	0	0	0	0	0	0	0.00107563268088206	0.000292104065819688	0.000535558332904824	0.0000338701130430417	0.000827251851899749	0	0	0	0.000470486661179707	0	0	0	0	0	0	0	0.0000212457981815436	0	0	0.00165932762899048	0	0	0.00274799517155879	0	0	0	0	0	0	0	0	0.000156828887059902	0	0	0	0	0	0	0	0	0	0	0.000593650708608951	0	0	0	0	0	0	0	0	0
"PSM6XBUQ"	0.188774671654834	0.24219036045961	0.118526563778943	0	0	0.0212048286388911	0.0154275647211405	0.0562268213779513	0.066584482060011	0.0184688562311133	0	0.0188966284309242	0.0818291807765723	0	0.0000286808750229847	0	0	0.000773366573314825	0	0	0	0	0.0191192611806594	0.00308288894927919	0.0367624743499408	0.00762382408412406	0.000245109605692888	0.00868827102735301	0.000142590733270302	0	0.000386988402349146	0	0	0.000351594982108015	0.0110164054605131	0.00105834462939428	0	0.00132552427012258	0.000272671723179517	0.000662507871984846	0.017110989697667	0.0123265722408185	0.00139163266999826	0.00413309716022723	0.000234532261712781	0	0.00268939141217306	0	0.00304291879366206	0	0	0	0.00277095900709658	0	0	0.00146760647724	0	0	0	0.000633725291731283	0	0	0.0109147002299352	0	0	0.00324938041173532	0	0	0	0.00101267898086477	0	0	0	0	0	0	0	0	0	0	0	0.000513916530110444	0.00425839800429928	0	0.00186649439156676	0.000460622989287591	0.0000307149796345445	0.000564565734938268	0	0	0	0	0	0	0	0	0	0	0	0.000879038307885328	0.00458497349968512	0.000221513992198802	0	0.00124507543273541	0	0	0	0.0000827880576904608	0	0	0	0	0.0000215615088825278	0	0	0.00000711936614045686	0	0	0.000694951840539216	0	0	0.00322659844008586	0	0	0	0	0	0	0	0	0.0000163745421230509	0	0	0	0	0	0	0	0	0	0	0.000676644899035183	0	0	0	0	0	0	0	0	0
"PSM6XBV2"	0.234934548281048	0.0341207674447505	0.0788113013414086	0	0	0.00614771712202789	0.00357058738375383	0.0194405021115457	0.226254164720544	0.0336443749469181	0	0.0127548200419656	0.0541560942535898	0.0110051789499264	0	0	0	0.00116290994470876	0	0.00472427682850454	0	0	0.0214168650525533	0.00193118249121312	0.037085055731263	0.0128564504415032	0.00473995167843322	0.00165477239247078	0.000695942846833459	0	0.00328823518503853	0	0	0	0.00241792243899845	0	0	0.000444428097977852	0.00144280334343524	0.00203926724072133	0.0276818874240474	0.000094663799569279	0.0121581512446804	0.00534737772566943	0.0173339252211306	0	0.0100913249540845	0	0.00049544819774571	0	0	0	0.000930655795765515	0	0.00849812501133353	0	0	0.00177986384190162	0	0.00470552847858984	0	0	0.0233804217436191	0	0	0.00013697564937676	0	0	0	0.0018021979418	0	0	0	0	0	0	0	0	0	0	0.00331302808492572	0.00068743949687215	0.000118227299462065	0	0.000269341048774498	0	0	0.000440227647996964	0	0	0	0	0	0	0.00119251799457404	0	0	0	0	0.00848173301140811	0.0000275590498746051	0.00109703459500849	0.000247109398875652	0.00315966043562354	0	0	0	0.000155519099292387	0	0.0400455533677927	0	0	0	0	0	0	0	0	0.0107322521511683	0	0	0.000624637647157898	0	0	0	0	0	0	0	0	0	0	0	0.000530383647586754	0	0	0.00111035309494789	0	0	0	0.00192390854124622	0.000543907047525222	0	0	0	0	0	0	0.000122939999440622	0	0
"PSM6XBV4"	0.781766268952641	0.0454423407077126	0.1005263309628	0	0	0.00292733112924646	0.0081270555330044	0.0161546649807039	0.00539640666136087	0	0	0.00769933691560232	0.00570247961279913	0	0	0	0	0	0	0	0	0	0.0124478372636134	0	0.00271728894301167	0.000493312853466796	0	0.00033660993116824	0	0	0.000196280455238061	0	0	0	0	0	0.0012563355443513	0	0	0	0	0	0.000401199661320786	0	0	0	0.00105483165836995	0	0	0	0	0	0	0	0	0.000039376631757072	0	0	0	0.000272020201015696	0	0	0	0	0	0.000705163150343495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132192978041601	0.000280357600086708	0	0.00146487097171783	0	0	0.00288353467147584	0	0	0	0	0	0	0	0	0	0	0	0	0.0000125563239021274	0	0	0	0	0	0	0.000354791488178521	0	0	0	0	0	0	0	0.0000194874146961013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSM6XBVI"	0.40415281496958	0.0379798347947366	0.0405209186608973	0	0	0	0.00705112176799621	0.0840774552795273	0.00656657724489316	0	0.0498157580498264	0.0318825654584132	0	0.00020624927222462	0.0328985752050031	0	0	0.0181135093475117	0.00104809745136846	0	0	0.0420601194429494	0	0.00508620392160187	0	0	0	0	0	0.0916465210369213	0	0	0	0.00864178396337239	0	0.000233594454598824	0.00383427891157698	0.00214614274508094	0	0	0	0	0.00467168728251246	0.000083851832298757	0	0	0.0226648172847384	0	0.000563149309337381	0	0	0	0	0.000739228066691569	0	0	0	0.0101535386583182	0	0.000377282792978403	0	0	0	0	0.0709058560868459	0.0000551948884084468	0	0.000272745490617979	0	0.00309172098872914	0	0	0	0	0	0	0	0	0	0	0	0	0.00171830668136647	0	0.00728996326865945	0	0	0	0	0	0	0.000132487913126675	0.000398775500896134	0.00102176131631434	0	0	0	0.00141115267713372	0	0	0	0.00015176071694023	0	0	0	0.0021741942605792	0.0000630654575050815	0	0	0	0	0	0.000125020962958074	0	0	0	0	0	0	0	0	0.000982004851903133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045033781895229	0	0	0	0.00055941583425308	0.0019805580798556	0	0	0	0	0	0	0	0	0
"PSM6XBVK"	0.601967707386846	0.0412853696931365	0.00578684990906207	0	0	0	0.0183884565710611	0.0636079379867961	0.0144015211618004	0	0.012797866203716	0.00834965070713075	0	0.00988143738563848	0.00275655447229688	0	0	0	0.000292284383884866	0	0	0.183540159282961	0	0	0	0	0	0	0	0.00889512794207637	0	0	0	0.000378486225497001	0	0	0.0000520218090659277	0	0	0	0	0	0	0	0	0	0.000730911429111264	0	0.00152467001483975	0	0	0	0	0.000232043329455921	0	0	0	0.000595394115321024	0	0.0000133312150400155	0	0	0	0	0.00853739029938602	0.00186897620779054	0	0.000637191985032954	0	0.00061473941233398	0	0	0	0	0	0	0	0	0	0	0	0	0.00544384676720541	0	0.000625264055786624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000960248421679361	0.000109055353109305	0	0	0	0	0	0	0	0	0	0	0.00106780025429543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000923863225743077	0	0	0	0.00115430280000621	0	0	0	0.00303981773322234	0.000403945839182445	0	0	0	0	0	0	0	0	0
"PSM6XBVM"	0.452395157136739	0.0441686693937502	0.0181656586742389	0	0	0.0000101442043850271	0.0175253685459759	0.0424874432828493	0.0043887243050316	0	0.085128656634149	0.00187446818255229	0	0.0119001561203099	0.00493701353015902	0	0	0.0245648437631824	0.00699749227232589	0	0.000941402254464052	0.13279115071837	0	0.00169337906862946	0	0	0	0	0	0.0454982632318591	0	0	0	0.00393424386104891	0	0.00445119653401663	0.000441925735585387	0.000568878946899006	0	0	0	0	0.0154231077342628	0.000645713762290557	0	0	0	0	0.0205202189059044	0	0	0	0	0.000784920368999953	0	0	0	0.00407716666144391	0	0.0000148647747424165	0	0	0	0	0.0291027180039741	0.000873807704452924	0	0.0138416162268702	0	0.000590372607675205	0	0	0	0	0	0	0	0	0	0	0	0	0.00247498499461252	0	0.000752981190837191	0	0.000220058928788087	0	0	0	0	0	0.000163311646832236	0.000271181701381941	0	0	0	0.000013257772067561	0	0	0.000796169387723945	0	0	0	0	0.000120424762947017	0.000164516898838378	0	0	0	0	0	0.000768749904584216	0	0	0.00000391706901996052	0	0	0	0	0	0.000160097641482524	0	0	0	0	0	0	0	0	0	0	0.000664796919054471	0	0	0	0.00127857150318227	0.000463419396361584	0	0	0.000264653253015339	0.000680163882132781	0	0	0	0	0	0	0	0	0
"PSM6XBVO"	0.423577117632195	0.0600983186913695	0.0850864317757276	0	0	0	0.0364046701478754	0.0278854296018621	0.0191475179778936	0	0.0599571207993627	0.00645164980755139	0	0.00850298321942835	0.000563185906142238	0	0	0.0248796305532569	0.00524369030073846	0	0	0.122390975056243	0	0.000870569803240185	0	0	0	0	0	0.0479393437138036	0	0	0	0.00121026764577252	0	0.00112998455152559	0.000225595494833883	0.00107147824659314	0	0	0	0	0.00281041006798172	0.00000903184810277928	0	0	0.00184560798286919	0	0.00241280804372378	0	0	0	0	0.00061797911796577	0	0	0	0.00233212353400561	0	0.00031992813057403	0	0	0	0	0.0334728318998452	0.00391550686029076	0	0.00896150004144615	0	0.000963096069359776	0	0	0	0	0	0	0	0	0	0	0	0	0.00108101186403496	0	0.00191655816740992	0	0	0	0	0	0	0	0	0.000400411932556581	0	0	0	0	0	0	0.000951053605222736	0	0	0	0	0	0	0	0	0	0	0	0.00044858178910474	0	0	0	0	0	0	0	0	0.000915929751489703	0	0	0	0	0	0	0	0	0	0	0.0000929276815908246	0	0	0	0.0016013466686229	0.000606940192506817	0	0	0.00125331945506244	0.000435134370818379	0	0	0	0	0	0	0	0	0
"PSM6XBVQ"	0.500194467672247	0.130692872068529	0.0287940319920009	0	0	0.00000888072400506088	0.0101617684427913	0.02613970468767	0.0509873649499218	0	0.0314265611555921	0.0044621601432703	0	0.00360587669800957	0.00215226364609023	0	0	0.00167048436881566	0.00238033678531112	0	0.00081864128555746	0.08259527452639	0	0.00199230969668089	0	0	0	0	0	0.011171950798367	0	0	0	0.000932778772486145	0	0.0000720549652228827	0.000552522317360342	0.000487531564414211	0	0	0	0	0.00114591614860761	0.000606714917254862	0	0	0.00530633351034231	0	0.000865567838538749	0	0	0	0	0.000678769882477746	0	0	0	0.000338173933420001	0	0.000506201268288488	0	0	0	0	0.057768605066332	0.00420835308789838	0	0.00282225372188116	0	0.00773460602181711	0	0	0	0	0	0	0	0	0	0	0	0	0.00652238719512626	0	0.00361384916615048	0	0	0	0	0	0	0.000173375952735172	0	0.00394082127724591	0	0	0	0	0	0.000748503749381124	0.00041820136678379	0.000391357360132128	0	0	0	0.00105589790073813	0	0	0	0	0	0	0.0056100946382427	0	0	0.00000787155082266738	0	0	0	0	0	0.0000822476143650548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112028314977482	0.000427082090788852	0	0	0.00194740149006439	0.000659292840057555	0	0	0	0	0	0	0	0	0
